region,region_folder,clinic_folder,master_row,clinic_name,province,district,phone,suggested_logo_filename
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/169_row173_MD Siam Clinic,173,MD Siam Clinic,กรุงเทพมหานคร,เขตสะพานสูง,0898950046,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/170_row174_Add Life Clinic,174,Add Life Clinic,กรุงเทพมหานคร,เขตสาทร,026777077,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/171_row175_นาถลดา คลินิกเวชกรรม,175,นาถลดา คลินิกเวชกรรม,กรุงเทพมหานคร,เขตสาทร,0814877196,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/172_row176_เอสติมาคลินิกเวชกรรม,176,เอสติมาคลินิกเวชกรรม,กรุงเทพมหานคร,เขตสาทร,02-2699994,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/173_row177_AWC Wellness clinic,177,AWC Wellness clinic,กรุงเทพมหานคร,เขตสายไหม,0968792639,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/174_row178_Dr.Arm Clinic,178,Dr.Arm Clinic,กรุงเทพมหานคร,เขตสายไหม,0864096181,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/175_row179_แกลมมินโน่ คลินิก,179,แกลมมินโน่ คลินิก,กรุงเทพมหานคร,เขตสายไหม,0944956644,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/176_row180_PARC CLINIC,180,PARC CLINIC,กรุงเทพมหานคร,เขตหนองแขม,0863985571,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/177_row181_PARC Clinic,181,PARC Clinic,กรุงเทพมหานคร,เขตหนองแขม,0863985571,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/178_row182_About Face Clinic,182,About Face Clinic,กรุงเทพมหานคร,เขตหลักสี่,0646422224,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/179_row183_BKK Beauty Club Clinic,183,BKK Beauty Club Clinic,กรุงเทพมหานคร,เขตห้วยขวาง,0615452444,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/180_row184_BKk clinic,184,BKk clinic,กรุงเทพมหานคร,เขตห้วยขวาง,0849124488,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/181_row185_Siraikorn Clinic,185,Siraikorn Clinic,กรุงเทพมหานคร,เขตห้วยขวาง,0616080624,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/182_row186_Sukcheewa Clinic,186,Sukcheewa Clinic,กรุงเทพมหานคร,เขตห้วยขวาง,0894614426,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/183_row187_ประกายพรึก คลีนิกเวชกรรม,187,ประกายพรึก คลีนิกเวชกรรม,กรุงเทพมหานคร,เขตห้วยขวาง,0622289629,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/184_row188_พูจองคลินิก,188,พูจองคลินิก,กรุงเทพมหานคร,เขตห้วยขวาง,0917087192,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/185_row189_มี คลีนิคเวชกรรม,189,มี คลีนิคเวชกรรม,กรุงเทพมหานคร,เขตห้วยขวาง,0925969090,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/186_row190_เดอะคลีนิกส์ คลีนิกเวชกรรม,190,เดอะคลีนิกส์ คลีนิกเวชกรรม,กรุงเทพมหานคร,เขตห้วยขวาง,0982584011,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/187_row191_เรโนเวีย คลีนิก,191,เรโนเวีย คลีนิก,กรุงเทพมหานคร,เขตห้วยขวาง,0844390391,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/188_row192_คลินิค สีชมพู,192,คลินิค สีชมพู,นครปฐม,เมืองนครปฐม,081705673,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/189_row193_โนว่า คลินิกเวชกรรม,193,โนว่า คลินิกเวชกรรม,นนทบุรี,บางกรวย,0827016650,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/190_row194_คลินิกหมอณัฐวุฒิ สูติแพทย์,194,คลินิกหมอณัฐวุฒิ สูติแพทย์,นนทบุรี,บางใหญ่,0805466463,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/191_row195_สกายเมดคลินิก,195,สกายเมดคลินิก,นนทบุรี,บางใหญ่,0882441453,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/192_row196_หมอลูกหมูคลินิกเวชกรรม,196,หมอลูกหมูคลินิกเวชกรรม,นนทบุรี,บางใหญ่,0814894101,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/193_row197_Classy clinic,197,Classy clinic,นนทบุรี,ปากเกร็ด,0622899156,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/194_row198_ฟอเรสเต้ คลินิก,198,ฟอเรสเต้ คลินิก,นนทบุรี,ปากเกร็ด,0650519899,logo.png
